Location,Longitude,Latitude
FLORIDA PAINT COMPANY,-81.73558389,30.31330651316547
MACK CONCRETE INDUSTRIES,-81.73055625,28.694408184136357
THE MASTERS ACADEMY,-81.31323721,28.616636592840738
MOBIL OIL CORP SS #JJE,-81.34827438,28.553650881650576
MOBIL OIL CORP SS #A3Y,-81.28609464,28.597844226764696
DELTA ORLANDO RESORT,-81.45205857,28.479116416585548
FLORIDA PETROLEUM SERVICES INC,-81.46244469,28.646027568026202
SOUTHERN COLLISION CENTER INC,-80.08666923,26.49639373462937
FLORIDA DEP DSCP D200 #509501269,-80.05361367,26.611115985719458
CHARLES WAINRIGHT AUTOMOTIVE,-81.75166984,30.419450204673254
A PLUS AUTO PERFORMANCE INC,-81.29869187,28.604119227998073
FLORIDA HOUSE OF REPRESENTATIVES OFFICE OF CLERK PRINT SHOP,-84.28252985,30.43607691368335
FLORIDA DEP DSCP D176 #069601800,-80.25778038,26.167226981196116
ACCURATE COMMUNICATION SERVICE INC,-82.63472564,30.177227901123697
DO WHEELS,-81.43822618,28.55124593394657
SOUTHEAST YACHT REFINISHING INC,-80.17583591,26.08667141
RED DOG TRUCK & EQUIPMENT COMPANY,-84.28217899,30.394069709898506
WASTE MANAGEMENT OF ORLANDO,-81.42418496,28.506283923963863
ACCORD INDUSTRIES,-81.29874017,28.603077839305858
I N I COATINGS,-81.55435981,30.421324599617993
"EAST COAST SEMINOLE PAINTING SERVICE, INC",-81.78164207,30.31553351240708
"EAST COAST SEMINOLE PAINTING SERVICE, INC",-81.78164207,30.31553351240708
MATLACHA WASTE WATER TREATMENT PLT,-82.08972912,26.619448139763097
WALGREENS #6473,-81.91391985,26.545126346670244
TEDS GARAGE,-81.80203282,30.285818088026065
TRIPLE D AUTO SALVAGE,-81.56257714,29.441001784074444
CESAR'S AUTO REPAIR,-80.1008359,26.62889376729245
STANLEY CONNECTIONS,-81.6099316,30.296404901444692
FLORIDA DEP DSCP D222 #509700544,-80.11545599,26.639466964638626
H & H TIRE & SERVICE CENTER INC,-81.4610319,30.658419435475633
ISLAND BREEZE SHOP,-81.4590194,30.67035957719765
HUNTLEY JIFFY FOOD STORES #56,-81.82083653,30.55222801129714
MOSES CLEANERS,-82.63888392,30.18228667933708
STAMPER RADIATOR REPAIR,-82.59583674,30.00611675094411
WINN DIXIE #81,-82.6383744,30.182443790956764
NORMANDY CLEANERS,-80.12940256,25.85570468175083
RADIANT,-80.21682384,25.92531937
PRECISION AIR INC,-80.25278037,25.81250467
DADE COUNTY TWIN LAKES ELEMENTARY,-80.29425586,25.883557963555017
MORNING STAR CLEANERS INC,-80.46597704,25.477865968324576
CONWAY DRY CLEANERS,-81.31005851,28.545979907951143
FORMER LEHIGH PORTLAND CEMENT PROP,-81.43037199,28.612631449409097
WHITE AUTOMOTIVE & RADIATOR CO,-81.38039133,28.54686146195228
ORANGE COUNTY FIRE RESCUE DEPARTMENT LOGISTICS/ SUPPLY,-81.32543743,28.53812115574744
CROWN CORK & SEAL CO,-81.55602806,28.69255813202717
MOORES PRECISION COLLISION INC,-81.29543564,28.583035556319203
J & M CO INC,-81.39844467,28.512591426273538
METRO GRAPHICS INC,-81.46157075,28.549382877555857
SOUTHERN SHUTTLE SERVICE INC,-80.23928512,25.811664196418747
ALL PRO COLLISIONS,-81.38966105,28.336382216533913
FEDERAL MILLWORK CORP,-80.13724251,26.083305906106695
ARMSTRONG FORD OF POMPANO BEACH,-80.10066309,26.242842031118915
CYPRESS PROTECTIVE COATING INC,-80.14039407,26.213260050793053
PHILL SMITH CHEVROLET,-80.20176045,26.14812428286861
J D CHAPDELAINE CO,-80.17278036,26.207782548517386
ATLANTIC PRIME AUTO INC,-80.14872138,26.279503095633075
ATLANTIC PRIME AUTO INC,-80.14872138,26.279503095633075
ROYAL AUTO CENTER OF BROWARD,-80.14111368,26.179726986713995
CIRCLE K #4871,-80.13778035,26.128893640035947
MOBIL OIL CORP SS #A25,-80.15139146,26.00889360912543
MOBIL OIL CORP SS #A39,-80.1333359,26.200282547214602
HOLIDAY SUZZI CLEANERS INC,-80.24444704,26.15611587
AMERICLEAN,-80.23944704,26.155282533997042
IRECO INC MIRAMAR PLANT,-80.40660959,25.969017316646756
POSH FRENCH CLEANERS,-80.10222479,26.32917146923418
BEST CLEANERS,-80.27937752,26.020951443044964
AMERICLEAN,-80.20139148,26.15222697789722
PETROLEUM RECOVERY INC,-80.21105826,26.07139362420195
POTAMKIN OF BROWARD SUBARU INC,-80.20164659,26.127819750173025
PETERS TEXACO,-80.21200664,26.00962574745472
NORTON TIRE CO INC,-80.21972481,26.05250473057887
NORTON TIRE CO INC,-80.12410256,26.137104753594844
BERTRAM YACHT INC,-80.25279948,25.795395136141526
BELLSOUTH MIAMIFLHQ M2414,-80.32472484,25.776115768807387
EXXONMOBIL OIL CORP #11325,-80.33680161,25.578277606878334
MOBIL OIL CORP SS #AHD,-80.41396786,25.625865728957034
SWAMI DRY CLEANERS,-81.31124665,28.515543956063095
BELLSOUTH TELECOMMUNICATIONS INC,-81.38449217,28.52676142958909
VIP MARINE INDUSTRIES INC,-80.21251058,25.84049268
TRANE SOUTH FLORIDA,-80.318021,25.791714689787018
STANLEY MICHAELS INC,-80.28660261,25.922604695855416
BP OIL CO #24508,-80.28249635,25.70956530835942
COVE CLEANERS,-82.53904808,27.339181558189814
CARRIAGE CO OF CENTRAL FLA,-81.31139373,28.480285947712424
IMPACT COLLISION INC,-80.20139147,25.99333805
DIAMOND AUTOMOTIVE INC,-80.2036137,25.989171380996908
MICKS AUTO REPAIR INC,-80.20194703,25.990838048573412
PAPSCO INC,-80.70119798,28.096867701910035
FLORIDA DEP DSCP D097 #369502245,-81.91738052,26.652257346131545
FLORIDA DEP DSCP D089 #509502969,-80.15111369,26.350282584885125
MORGAN AUTO SALES,-80.54069857,27.961485616886897
FLORIDA DEP DSCP D101 #069502082,-80.10240584,26.275076483207087
MILLER SPECIALITIES INC,-82.14176346,28.02078784
BURROUGHS CORP,-80.13389146,26.117226970289053
CITGO PETROLEUM CORP,-80.13347479,26.089449185390034
NATIONAL ENQUIRER,-80.1455896,26.219943440574117
SEGO PROPERTY RESIDENCE SALVAGE YARD,-84.04024626,30.481324680781814
ELECTRIC SPECIALTY INC,-81.74290086,28.774239730648556
ECONO LUBE N TUNE #336,-81.2843252,28.597880337999165
DOUGLAS COLLISION CENTER INC,-81.97431211,28.141694599656294
EJV TIRES & AUTO REPAIR,-81.38620741,28.339447606454968
MALLARD SYSTEMS,-81.3505243,28.69364108
QED SYSTEMS INC,-81.41861085,30.339245500105736
FLORIDA DEP DSCP D161 #139502241,-80.14222479,25.900004692751345
DRY CLEAN USA,-80.42257703,25.685941772598973
ORTHOPEDIC SPECIALIST OF SOUTH FLORIDA,-80.32518356,25.88600471401617
PUBLIX SUPERMARKETS STORE #84,-80.26122196,25.748227624485125
ATABOY FUEL CLEANING & WASTE OIL,-80.38634927,25.682506882779673
A AUTO TECHNICIAN INC,-80.25681476,25.73370314824387
JET GRAPHICS,-80.31472483,25.72972686886031
R & S CLEANERS,-80.32600262,25.76150465394895
SOUTH FLORIDA TURF EQUIPMENT,-80.48991166,25.476035577687373
CIRCLE K #7124,-81.404203,28.32593860231184
OSCEOLA ASPHALT INC,-81.39182244,28.32693026980913
PASCO COUNTY SCHOOL BOARD - WEST SCHOOL BUS GARAGE BUS WASH,-82.71337932,28.27523817
WOODLINE CABINET CORP,-82.20115487,28.207349276331744
GUY AUTO COLLISION,-82.6560997,28.330504072960277
PASCO COUNTY SCHOOL BOARD - COSMETOLOGY,-82.20385293,28.35174850627823
A & J DRY CLEANERS,-82.70533163,28.27934650401767
ARISTA GRAPHICS INC,-82.13976363,28.303185912542443
JW TRUCK SALE & SERVICE,-82.70182807,28.346839659105154
TEXACO #242030099,-82.74088911,28.141677580814207
DESIGNER AIRCRAFT SERVICES INC,-82.69185275,27.902854857469816
BANKS RECYCLING,-82.71029304,27.983178931953052
AMETEK,-82.7589481,27.882380934316455
WESTON PLAZA,-82.7472611,27.892901714668636
PENSKE AUTO CENTER,-82.74318038,28.14724416547779
PENSKE AUTO CENTER,-82.73399731,27.76036646134849
PELICAN CAR WASH INC,-82.73807696,28.05792619935638
LAUNDER IN LEISURE,-82.75988435,27.917120164983785
THOMPSONS DRY CLEANERS,-82.76650905,27.967681788434593
ADVANTAGE SIGN CO,-82.65713444,28.041029836202288
HIGH POINT TIRE,-82.72203915,27.908445135758306
CENTRAL PRINTERS INC,-82.68125805,27.80935222
AMOCO SERVICE STATION #212,-82.7628138,27.839852896412975
HIALEAH REFINISHING INC,-80.27222482,25.83111578384199
SEARS PESTICIDES,-81.42303357,28.61338867203967
SUN STATE NEON,-81.91033042,28.04401729980631
KX INTERNATIONAL,-81.46519247,28.630908674686903
SEBOKS COLLISION CENTER,-80.09014146,26.77131046982675
ENVIRONMENTAL MANUFACTURING SOLUTIONS LLC,-80.66599723,28.209716369642372
MIKES AUTOMOTIVE,-87.25847389,30.494192225850327
FPL PAYNE SUBSTATION,-82.54798947,27.347980308915634
GALAXY CLEANING PRODUCTS,-82.54511814,27.432792218714646
POWER KLEEN CORP - JAMSON LABORATORIES INC,-82.67092989,28.039048363804227
WILLIES TOWING,-81.42166974,30.33611686071821
TOWN N COUNTRY CLEANERS,-81.43408262,28.30610662443344
KISSIMMEE NISSAN,-81.40435022,28.331405270545357
M & M AUTO REPAIR INC,-81.43933634,28.25900525183824
ROCKWOOD MOTORS,-81.40315494,28.311002821159672
TEXACO #240251302,-81.43691134,28.30497137437798
EXXON RAS #46943,-81.58691416,28.33190526595142
HI-LIFT HELICOPTERS INC,-81.44653685,28.293022482296543
PEP BOYS #310,-81.40667883,28.303969986055318
EXXON RAS #40163,-81.40330633,28.304156930917404
CAR SALES & SERVICE,-81.38660961,28.30376879161172
WENNER ENGINEERING CORP,-82.67047774,27.883073019723184
LKQ CORPORATION,-82.72335265,27.818571142199865
STONE AUTO IMPORTS,-82.72913493,27.92618183502433
NORRIS PRECISION METAL FINISH,-82.69468317,27.868796988225622
WORDS & PICTURES,-82.71693168,27.981753376150003
EXXON CO USA #44246,-82.70039292,27.83967689788994
SKIPS QUALITY CLEANERS,-82.67736928,28.04522050394203
PELICAN INTERNATIONAL WAREHOUSE EXPANSION,-82.71950595,27.892606076816165
KAF TECH INC,-82.73986729,27.885966575001646
RESOURCE RECOVERY OF AMERICA INC,-82.63413306,27.756579073792466
CLINTS AUTO REPAIR & RD SER,-81.82602782,27.63461509028326
HENDRY COUNTY HHW COLLECTION CTR,-80.93944726,26.740560444318433
LABELLE DODGE CHRYSLER JEEP INC,-81.43805852,26.757227104133605
LABELLE DODGE CHRYSLER JEEP INC,-81.43805852,26.757227104133605
FPL LABELLE SERVICE CENTER,-81.4383363,26.763338216579754
CENTRAL COUNTY WATER CONTROL DISTRICT,-81.07909064,26.653658586651623
BFI EASTE SYSTEMS OF N AM INC,-81.43380852,26.750227102725542
SFWMD,-80.89579278,26.73478474956755
PORTERFIELD OIL COMPANY,-81.43756999,26.741259239065784
IMC,-80.93500282,26.755004892337517
CIRCLE K #7296,-82.17088331,28.508140044229233
PILOT USED OIL SERVICES,-81.57225306,28.694172021376982
RICKS AUTO BODY,-81.29542464,28.581410889195997
R S HUGHES CO INC,-81.37375577,28.43170529598527
CONWAY CLEANERS,-81.32929823,28.523436569491693
UNI BODY WORKS,-81.39460273,28.541463100031624
STATE AUTO BODY WORKS & GARAGE INC,-81.36274189,28.587108111015983
BOONE BAIT CO,-81.29704334,28.598656588007284
GENERAL RENTAL CENTER,-81.28753353,28.573199776462392
CABINET DESIGN IND,-81.38201133,28.53055532
HILLS KAWASAKI ORLANDO INC,-81.41895337,28.553270212993567
DELLWOOD SERVICE,-81.40405869,28.310389154659703
STANDARD REGISTER ORLANDO,-81.41375301,28.42589140447526
LE CHATEAU BODY SHOP INC,-81.30312464,28.480073003383573
THE CONSERVANCY OF SOUTHWEST FLORIDA,-81.78803813,26.165720060046283
COASTAL HAMMOCK STATION,-81.59166538,25.99334196570637
W P PALLIS CO,-81.46931422,28.452200076212044
CUNNINGHAM COLLISION REPAIR,-85.19833783,30.13250303923094
GOTTLEIB PROPERTY,-82.21847353,27.03884001858651
MICHAELS IMPORT AUTO SERVICE,-81.40615998,28.60381278069647
ED FARMERS AUTO REPAIR,-82.18049384,29.264928503084402
PREMIER INC,-81.39911967,28.495941421823716
INNOVA INC,-82.70318778,27.88512790856286
HILLSBOROUGH COUNTY SYDNEY MINE SLUDGE DIS S,-82.21300792,27.932146959438395
MARK J FALTUS,-82.51263537,27.993399328579954
RYDER TRUCK RENTAL INC #0899,-82.41307173,27.982757633992744
STERILE DESIGN INC,-82.64754741,28.061037758078296
POLYGARD INC,-82.51756229,27.993209383498172
ROCK HARD LUNCIA JEWELERS,-87.21586285,30.412537070285868
BELLSOUTH PNSCFLIW 31482,-87.30683141,30.485516389294332
BELLSOUTH PNSCFLWC 31485,-87.21660485,30.447151466856212
EDDIE MERCER AUTOMOTIVE,-87.24803417,30.47506774979625
LARRYS PAINT & BODY SHOP,-87.28796757,30.504891644107193
KNIGHTS AUTO BODY INC,-82.40964149,28.55309107749872
OAK HILL HOSPITAL,-82.5340945,28.53614398627053
SHERWIN WILLIAMS CO,-82.45966958,27.97891674250676
EXXON #4 - 0020,-82.46721994,28.068724319715372
S & S EXPRESS AUTO REPAIR,-82.41448173,27.972977881348132
CARTER CENTURY SOUTH,-82.34841082,28.038058732184588
WINN DIXIE #715,-82.120303,27.987598752601247
ACE REFINISHING INC,-82.45101882,28.02205433680724
LITHO FILM SERVICE INC,-82.54404041,28.002395163280344
ALL FABRIC DRY CLEANERS INC OF FLA,-82.46104233,28.14108708751005
EXXON RAS #49106,-82.46184752,28.11645010933378
CONSTAR PLASTICS INC,-81.36639188,28.458560858007836
MARRIOTT RESORTS HOSPITAL INC,-81.51269192,28.36383860881848
PREMIER COLLECTIONS,-81.30472456,28.562505357194482
CIRCLE K #7440,-81.55068286,28.5771581
CIRCLE K #7194,-81.55027622,28.573845686730795
COUCHS PAINTS,-81.24897796,28.56934978
WILLIES PAINT & BODY INC,-81.37658911,28.50875809196301
CIRCLE K #7428,-81.29867798,28.597066448574342
STANDARD MFG CO,-81.39561134,28.539283099202102
DON GEORGE INC,-81.39822656,28.54412502
ROYAL TOUCH CLEANERS,-81.43612524,28.495683087091187
RVL EQUIPMENT INC,-80.27480241,25.893520883305275
CHICO'S WORLD HEADQUARTERS PH,-81.85000039,26.579578106420673
BON VIVANT INTERIORS,-80.19166924,25.802504667037486
TURBO POWER LLC,-80.30051053,25.909531582256704
FLORIDA CITY DIESEL,-80.48722488,25.46972679859914
ALAN LEE AUTO BODY SHOP,-80.3600304,25.59428238868481
HINES INTERESTS,-80.18700257,25.772393548559297
G & E COMMERCIAL WAREHOUSE INC,-81.41187801,28.585977554348045
DR PHILLIPS PACKING DISTRICT SE PARCEL,-81.40486968,28.571569217434153
OCU HUNTERS CREEK WTP,-81.4214919,28.362958055847464
HIRST TRANSMISSION,-87.26949815,30.526121483053718
M & A WOODWORKING INC,-87.23100777,30.45075593967919
AER SERVICE,-87.19853371,30.530425125025197
PHK PRODUCTS INC,-82.52941546,28.006459108759625
HOLIDAY R V SUPERSTORE,-82.45864824,28.044286258583085
LEWIS PAINT CO,-82.38159464,27.96626621407299
BP #14190,-80.36889152,25.763337987274006
RITEWAY AUTO PAINTING SYSTEMS,-82.3812588,27.96645393647254
PIPERS MARINE,-82.58591808,27.99679910503082
PIPERS MARINE,-82.58591808,27.99679910503082
RADIOMATIC INSTRUMENTS,-82.5264232,27.890358497676413
GAS KWICK INC,-82.43689704,27.951124542048962
MOBIL OIL CORP SS #GF2,-82.56315172,27.99691780012342
MOBIL OIL CORP SS #CNJ,-82.39386,28.03215781243026
CROSS PEST CONTROL OF TAMPA INC,-82.41358231,27.997390942606017
CROSS PEST CONTROL OF TAMPA INC,-82.41358231,27.997390942606017
ACCURATE PLATING & WEAPONRY,-82.69748959,27.99913971456196
JEFFS JEEP YARD INC,-82.78841117,27.96027803607229
WINN DIXIE #658,-82.80288831,27.803322719702987
VIN DOTCO INC,-82.67274708,27.864161515320646
BAXTER HEALTHCARE CORP #2,-82.7397771,27.871681404241677
BAXTER HEALTHCARE CORP #2,-82.7397771,27.871681404241677
TAMMI TAYLOR NAILS,-81.36795577,28.43566640806999
HYATT - ORLANDO INTERNATIONAL AIRPORT,-81.30649742,28.431105297063137
NATIONAL INDEXING SYSTEMS INC,-81.374053,28.479449751986724
HOME DEPOT #261,-81.47711414,28.55039421121947
EXCEL AUTO BODY INC,-81.35570855,28.639883124835908
DADE COUNTY GRAHAM ERNEST R ELEMENTARY,-80.34895137,25.88924915814708
DADE COUNTY NORTH HIALEAH ELEMENTARY,-80.27157924,25.86118487477717
DADE COUNTY SKYWAY ELEMENTARY,-80.27750102,25.96139803919076
DADE COUNTY REDLAND MAINTENANCE,-80.44833598,25.536949039030972
DADE COUNTY JUVENILE JUSTICE CENTER,-80.24145681,25.806241722902172
CITRUS COUNTY SCHOOL BOARD - INVERNESS BUS GARAGE,-82.34235376,28.83481364656909
CIRCLE K STORE #2814,-82.58503281,28.894796488039074
BECKMAN COULTER INC,-80.29778039,25.903060246616736
PARTS FINDER 2000,-83.36726951,30.525456433552847
THUNDER POWER BOATS INC,-81.90443218,26.71223441676177
JAMSON ENVIRONMENTAL INC,-82.66776758,28.039307030455035
BOSSWELL FURNITURE REFINISHING & REPAIR,-87.23812044,30.46094863614293
RIVERSIDE PRODUCTS INC,-82.59092976,27.460705113820946
JM LEXUS,-80.20250259,26.256949226548777
WALGREEN #3105,-80.24387993,25.883328214667305
LONGWOOD SIGN & GRAPHICS INC,-81.32380488,28.71106297537787
FLORIDA CAST PRODUCTS INC,-82.33549082,27.970999271231353
TIRE CHOICE #35,-82.50642817,27.91037291939994
CUMBERLAND FARMS #1017,-82.50557103,28.003142941690516
BROTHERS COMPLETE AUTO,-82.49428036,27.881556913106273
HOME DEPOT #237,-82.50863662,27.994945995544537
THE POINTE,-82.57079836,27.96243243
SUTHERLIN TOYOTA INC,-82.68983653,27.84968528964854
"PRECISE TECHNOLOGIES, INC.",-82.74201876,27.884686518976306
HALL SURGICAL,-82.75879449,27.87168384853753
AUTO BODY EXPRESS,-82.72824068,27.985160904128822
JIFFY LUBE STORE #227,-82.71190909,27.771152880884244
K MART #3549,-82.78550328,27.837953423018877
CP AUTO BODY,-82.7557403,27.98043059680623
MIL SPEC FINISHERS INC,-82.75582772,27.982919681259986
BETSY & CO,-82.67783619,27.76389757392763
BARRY WEHMILLER FILLER SYSTEM DIV,-82.72105968,27.892649187396497
BOWMAR INSTRUMENT CORP,-82.69690881,27.88590683
HALKEY ROBERTS CORPORATION,-82.64793721,27.87748196373091
OAKHURST SHELL,-82.82778145,27.844048868327217
USCG CLEARWATER,-82.81838151,27.976906011597475
BENNETTS BATTERY EXCHANGE,-82.74934833,28.14476160961652
STEEL FABRICATION INC,-82.76084995,28.157216250643128
DADE COUNTY MAST ACADEMY SENIOR,-80.16636948,25.739194762734343
DADE COUNTY W HOMESTEAD ELEMENTARY,-80.49525424,25.463299907516628
DADE COUNTY MCARTHUR SOUTH ELEMENTARY,-80.4186435,25.521145229607537
TAMIAMI QUALITY CARE PAINT & BODY,-80.31670261,25.779004658564798
HOME HEALTH CARE OF AMERICA INC,-80.33055817,25.78889355014945
PIERRES ENTERPRISES INC,-80.19139146,25.763337990124906
WHITE BUMPER SERVICE,-80.31333461,25.822310669826923
SERBIN FASHIONS INC,-80.25210976,25.812088640297056
WILLIES TOWING,-81.42166974,30.33611686071821
FPL RONEY SUBSTATION,-80.12889145,25.799171334641585
FPL LAKEVIEW SUBSTATION,-80.15359008,26.306146157462145
EAST COLONIAL RECYCLING,-81.30417145,28.562503717959498
WILLIES PAINT & BODY SHOP INC,-81.33278543,28.554431604607892
NATIONAL IMPORT SERVICE,-81.41560004,28.545706044373194
SHELL OIL COMPANY - SERVICE STATION,-81.33142799,28.523921985742867
COCA COLA USA,-81.55352528,28.689302575524458
COMBUSTION TECH,-81.46408469,28.63210534247664
SPECTRUM PRESS INC,-80.1955028,25.945318453262487
ELEXIS CORP,-80.31186861,25.814765668043787
SOUTH KENDALL PAINT & BODY SHOP,-80.33525161,25.650017625365674
UNITED RACING ENGINES INC,-80.29915261,25.927026696862505
MODERN METAL FINISHING INC,-82.68137975,27.886856048681565
DEPENDABLE DRIVE SHAFT,-82.74495002,27.892488048168534
INTERNATIONAL STONE QUARRIES,-82.69896039,27.882188214009147
OKLAHOMA INSTALLATION CO,-82.72672871,27.958148342621662
CLEARWATER FIREARMS,-82.75707538,27.96088992571488
L L METAL FINISHING,-82.69939306,27.90501280241027
CITY ELECTRIC SUPPLY CO,-82.67194605,27.791259747865592
TREDEGER TOOLS,-82.73878965,27.793817636013472
FLORIDA POWER CORP - HIGGINS PLANT,-82.66140652,28.00323169
BAYSIDE DRY CLEANERS,-82.64013807,27.874223713234777
CIRCLE K STORE NO. 2211038,-82.76200266,27.91685627570131
CUMBERLAND FARMS STORE #1002,-82.64119181,27.73372884555592
"DUNEDIN, CITY OF",-82.76974647,28.012328382465192
DAYTON ANDREWS DODGE,-82.67868777,27.793248108816417
OMEGA TAMPA BAY,-82.67718822,27.81421361439028
VOLVO VILLAGE,-82.72330007,27.896154271619825
JNO H SWISHER & SON,-82.79669131,27.960023813051887
CLEARWATER MOTORCOACHES INC,-82.69489964,27.896292994617863
ROGERS CLEANERS INC,-82.65644188,27.77092202080849
DAVE PLETHER RACING,-82.6945738,27.82945339537517
STUDIO CLEANERS,-80.13000256,25.788337998171762
PERFECTION DRY CLEANERS,-81.36470411,28.56196893846287
G & C REPAIR,-80.64019721,28.07614411554011
DUNNELLON CLEANERS,-82.4607053,29.05078261267567
LINDAS DRY CLEANERS,-82.03897776,28.866473606787636
GOLDENROD MAINTENANCE FACILITY,-81.29495853,28.582069222694084
1# DANS AUTO RECYCLING LLC,-81.10128731,28.56117636123844
P J GOLDMAN PAINTING CO INC,-82.53320919,27.530700493108625
GALICIA AUTO PAINT & BODY SHOP,-80.31470261,25.795804663290486
MOBIL OIL CORP SS #JJA,-80.26368529,25.78106063249293
MOBIL OIL CORP SS #E1T,-80.27713066,25.925892308136916
MOBIL OIL CORP SS #A06,-80.24966501,25.735380620734922
SPECTRUM PRINTING,-81.47974331,28.675009518923375
KOVITCH & SON BODY SHOP,-82.06877965,26.967453781675463
DOLPHIN CLEANERS,-82.06838652,26.964547753204528
SHELL STATION,-82.10611553,26.986283452330312
SHELL STATION,-82.01091311,26.943914693670116
CUSTOM CREATIONS,-82.06239337,26.96613030924699
FAST & EASY AUTO REPAIR,-82.09126052,26.97548589473667
CHEVRON/FOODMART,-82.09674255,26.981281478656406
STEVES AUTO REPAIR,-82.36625855,28.844691036838043
AAMCO TRANSMISSION,-82.36558074,28.843261787071295
MASONS CONCRETE OF CRYSTAL RIVER,-82.57850819,28.876937872619454
STAR ENTERPRISE,-82.58426903,28.893456820872302
DEW CADILLAC INC,-82.63711815,27.768800743274504
LARRY DIMMITT SUBARU,-82.78708606,27.934465474095877
H W SITE DEV INC,-82.76425814,28.16496255787634
ELFERS CITRUS GROWERS ASSOC,-82.76770561,28.07408856417047
DIAMOND CLEANERS,-82.79351245,27.96586181533818
THUNDER MARINE,-82.74311532,27.802940276650123
ROBERTS COLLISION CENTER INC,-82.73707443,28.026142803135535
LAWRENCES CAR CARE CENTER,-82.74112922,28.153104389434322
CIRCLE K STORE #9786,-82.72840218,27.868135904070243
PINELLAS PARK PUBLIC WORKS SERVICE FACILITY,-82.71917081,27.84345145359997
AMOCO SERVICE STATION #763,-81.35994744,28.553366436913286
MENLO WORLDWIDE FORWARDING,-81.33193909,28.42710251792253
J CLEANERS,-81.4692797,28.671435906751082
BASF CORP COATINGS & INKS DIV,-81.4339324,28.502442700584336
DIAMOND CLEANERS,-81.31191131,28.49844698031772
COLLISION EXPERTS,-81.39823634,28.52612754012487
PROGRESSIVE COMMUNICATIONS INC,-81.47772914,28.67235562914784
BLUE JAY PEST & TERMITE CONTROL CO,-81.32370296,28.628176011499693
EARLE G WARD AUTO PARTS INC,-81.36533078,28.590274779172017
WEST ORANGE MEMORIAL HOSPITAL,-81.58238084,28.572516436156274
FLORIDA COATING & FINISHING,-81.4353744,28.502072811517582
MIL TECH MFG CO,-81.27937242,28.642335905092896
GROUND CONTROL LANDSCAPING,-81.29608909,28.57946922266592
JIFFY LUBE #1831,-81.39693634,28.469644193012623
NATIONAL TRANSMISSION,-81.39732245,28.47724142
LIL CHAMP FOOD STORES INC,-81.43504191,28.61234144896715
LIL CHAMP FOOD STORES INC #1156,-81.43040302,28.57841644072772
CONTEMPORARY CLEANERS,-81.45955944,28.49195291956059
M & N DOOR & TRIM CO,-81.41036412,28.57911644147233
DOW JONES & CO INC,-81.41440579,28.447638631945132
MULLINE SHELL,-81.374753,28.571641440437897
FLORIDA DEP DSCP D091 #509500704,-80.08861368,26.651393773210156
FLORIDA DEP DSCP D092 #489501407,-81.3042662,28.595767142943735
EMERALD COAST FURNITURE RESTORATION COMPANY,-87.2513302,30.443250548100444
STORMWATER DITCH SW CORNER OF BERRY RD & INDIAN RIVER BLVD,-80.52750273,27.90944963246643
EXXON RAS #45417,-81.37474633,28.57101644078958
CENTRAL FLORIDA LUMBER & SUPPLY,-81.36491411,28.56676088379263
AUTOMOTIVE RESTYLING COMPONENT,-81.44302602,28.553576157285875
CHEVRON PRODUCTS COMPANY #42155,-81.38472245,28.605485892882868
CHEVRON PRODUCTS COMPANY #47767,-81.57229472,28.550627541615924
TEXACO #240251349,-81.39044745,28.465671970515558
SOUTHEASTERN VOCATIONAL SERVICES,-87.21809141,30.42594432355963
LAW ENVIRONMENTAL NATIONAL LABS,-87.30650238,30.497432003233367
MARK THREE INC,-87.28520566,30.56417226905257
ROCHE BIOMEDICAL LABORATORY,-87.21811546,30.427431073541413
DLUX PRINTING,-87.27572195,30.411967346346305
PEACHES LAUNDRY & DRY CLEANING,-87.19278251,30.49472783976587
1ST CLASS PRODUCTS,-87.25198281,30.46435010815737
PENSKE AUTO CENTER,-87.27141576,30.42889512813687
PENSKE AUTO CENTER,-87.27141576,30.42889512813687
BELLSOUTH PNSCFLWA 31472,-87.27441553,30.40166753865831
PENSACOLA STATE COLLEGE,-87.20172104,30.479567280132866
ADVANCE TESTING LABS OF FLORIDA,-81.40850301,28.45492196723324
FLORIDA PACKAGING PRODUCTS INC,-81.40076411,28.41694140282155
ACTRAN SYSTEMS INC,-81.37091966,28.51147753713211
ENVIRO CHECK LIGHTING INC,-81.37852355,28.502211701745427
CARMAX,-81.56453083,28.56008865590436
CARMAX,-81.56453083,28.56008865590436
GREATER ORLANDO AVIA AUTH STORAGE,-81.33790754,28.420102210831246
WAG PROPERTIES INC,-81.37430855,28.424302515670018
CENTRAL CITY MOTORS,-81.43010588,28.555924796850125
CIRCLE K #7104,-81.50895804,28.695070912157682
APPLIED ELECTRONIC TECHNOLOGY,-81.38754189,28.61605534030976
KARR ENVIRONMENTAL INC,-81.29941027,28.932918085448552
RECOTON CORPORATION,-81.36133803,28.733032897018255
PYRAMID AUTO BODY,-81.2854655,28.54705493679569
AUTO WORKS COLLISION & PAINT INC,-80.28531656,26.286969315709534
MILTON CLEANERS & LAUNDRY,-87.04209081,30.621576094803284
KEY WEST TRANSFER STATION TS,-81.73329355,24.56800593277231
PARADISE TRANSMISSION,-81.73708614,24.572586879036958
FPL ULETA SUBSTATION,-80.18861369,25.940838036035775
FPL SEMINOLA SUBSTATION,-80.29361372,25.84028245214862
FPL PERRINE SUBSTATION,-80.3652804,25.597782389609016
